"ID_num","R2_quadratic","AIC_quadratic","AICc_quadratic","BIC_quadratic","R2_log_quadratic","AIC_log_quadratic","AICc_log_quadratic","BIC_log_quadratic","R2_log_logistic","AIC_log_logistic","AICc_log_logistic","BIC_log_logistic","R2_logistic","AIC_logistic","AICc_logistic","BIC_logistic","R2_log_gompertz","AIC_log_gompertz","AICc_log_gompertz","BIC_log_gompertz","R2_gompertz","AIC_gompertz","AICc_gompertz","BIC_gompertz","weight_gompertz","weight_logistic","weight_log_logistic","weight_quadratic","weight_log_quadratic","weight_log_gompertz"
95,0.723411814212887,1693.98715918134,1694.98715918134,1703.94170466027,0.969739342274701,152.015698328796,153.015698328796,161.970243807724,0.608492834235729,50.825703072564,51.825703072564,60.7802485514926,-2708527569.11875,1658.08626125306,1659.08626125306,1668.04080673199,0.575229552424638,60.0832152844829,61.8223457192655,72.5263971331436,-13594674625.5314,1803.66755730125,1805.40668773604,1816.11073914991,0,0.993295979891605,1.0566968090821e-22,0,0,0.00670402010839525
115,0.723411814212887,1693.98715918134,1694.98715918134,1703.94170466027,0.969739342274701,152.015698328796,153.015698328796,161.970243807724,-0.530043117556876,50.825703072564,51.825703072564,60.7802485514926,-1403384690.204,1658.08626125306,1659.08626125306,1668.04080673199,-0.660038836289283,60.0832152844829,61.8223457192655,72.5263971331436,-7043885563.70817,1803.66755730125,1805.40668773604,1816.11073914991,0,0.993295979891605,1.0566968090821e-22,0,0,0.00670402010839525
165,0.723411814212887,1693.98715918134,1694.98715918134,1703.94170466027,0.969739342274701,152.015698328796,153.015698328796,161.970243807724,0.613862397681959,50.825703072564,51.825703072564,60.7802485514926,-1152136589.94127,1658.08626125306,1659.08626125306,1668.04080673199,0.581055325406052,60.0832152844829,61.8223457192655,72.5263971331436,-5782818033.40567,1803.66755730125,1805.40668773604,1816.11073914991,0,0.993295979891605,1.0566968090821e-22,0,0,0.00670402010839525
169,0.723411814212887,1693.98715918134,1694.91023610441,1703.94170466027,0.969739342274701,152.015698328796,152.938775251872,161.970243807724,0.69666373519921,50.825703072564,51.748779995641,60.7802485514926,-713148222.078297,1658.08626125306,1659.00933817614,1668.04080673199,0.670891640734744,60.0832152844829,61.6832152844829,72.5263971331436,-3579442261.35563,1803.66755730125,1805.26755730125,1816.11073914991,0,0.993085647888289,1.05647305185236e-22,0,0,0.00691435211171102
87,0.723411814212887,1693.98715918134,1695.07806827225,1703.94170466027,0.969739342274701,152.015698328796,153.106607419705,161.970243807724,0.357883240258784,50.825703072564,51.9166121634731,60.7802485514926,-7978516233550.1,1658.08626125306,1659.17717034397,1668.04080673199,0.303327634122683,60.0832152844829,61.9879771892448,72.5263971331436,-40045866024863,1803.66755730125,1805.57231920602,1816.11073914991,0,0.993540240730658,1.05695666078233e-22,0,0,0.00645975926934232
99,0.723411814212887,1693.98715918134,1694.98715918134,1703.94170466027,0.969739342274701,152.015698328796,153.015698328796,161.970243807724,0.457479030284178,50.825703072564,51.825703072564,60.7802485514926,-1365139195.01368,1658.08626125306,1659.08626125306,1668.04080673199,0.411385294378079,60.0832152844829,61.8223457192655,72.5263971331436,-6851923307.61779,1803.66755730125,1805.40668773604,1816.11073914991,0,0.993295979891605,1.0566968090821e-22,0,0,0.00670402010839525
201,0.723411814212887,1693.98715918134,1694.98715918134,1703.94170466027,0.969739342274701,152.015698328796,153.015698328796,161.970243807724,0.503723172403098,50.825703072564,51.825703072564,60.7802485514926,-3475051195.2965,1658.08626125306,1659.08626125306,1668.04080673199,0.461558437204843,60.0832152844829,61.8223457192655,72.5263971331436,-17442019362.3541,1803.66755730125,1805.40668773604,1816.11073914991,0,0.993295979891605,1.0566968090821e-22,0,0,0.00670402010839525
205,0.723411814212887,1693.98715918134,1694.98715918134,1703.94170466027,0.969739342274701,152.015698328796,153.015698328796,161.970243807724,0.694273832003623,50.825703072564,51.825703072564,60.7802485514926,-6532887674.87138,1658.08626125306,1659.08626125306,1668.04080673199,0.668298686278675,60.0832152844829,61.8223457192655,72.5263971331436,-32789949529.1259,1803.66755730125,1805.40668773604,1816.11073914991,0,0.993295979891605,1.0566968090821e-22,0,0,0.00670402010839525
8,0.723411814212887,1693.98715918134,1694.98715918134,1703.94170466027,0.969739342274701,152.015698328796,153.015698328796,161.970243807724,-0.391690069331319,50.825703072564,51.825703072564,60.7802485514926,-21685431752.6703,1658.08626125306,1659.08626125306,1668.04080673199,-0.509931018713422,60.0832152844829,61.8223457192655,72.5263971331436,-108843783639.746,1803.66755730125,1805.40668773604,1816.11073914991,0,0.993295979891605,1.0566968090821e-22,0,0,0.00670402010839525
12,0.723411814212887,1693.98715918134,1694.98715918134,1703.94170466027,0.969739342274701,152.015698328796,153.015698328796,161.970243807724,-0.0660099379799681,50.825703072564,51.825703072564,60.7802485514926,-25739628094.2898,1658.08626125306,1659.08626125306,1668.04080673199,-0.156580410454541,60.0832152844829,61.8223457192655,72.5263971331436,-129192655382.622,1803.66755730125,1805.40668773604,1816.11073914991,0,0.993295979891605,1.0566968090821e-22,0,0,0.00670402010839525
270,0.723411814212887,1693.98715918134,1694.98715918134,1703.94170466027,0.969739342274701,152.015698328796,153.015698328796,161.970243807724,0.492718763096385,50.825703072564,51.825703072564,60.7802485514926,-4781173440.49999,1658.08626125306,1659.08626125306,1668.04080673199,0.449619069869407,60.0832152844829,61.8223457192655,72.5263971331436,-23997724071.4029,1803.66755730125,1805.40668773604,1816.11073914991,0,0.993295979891605,1.0566968090821e-22,0,0,0.00670402010839525
274,0.723411814212887,1693.98715918134,1694.98715918134,1703.94170466027,0.969739342274701,152.015698328796,153.015698328796,161.970243807724,0.541541541198189,50.825703072564,51.825703072564,60.7802485514926,-2828464538.58879,1658.08626125306,1659.08626125306,1668.04080673199,0.502589935078711,60.0832152844829,61.8223457192655,72.5263971331436,-14196663726.0396,1803.66755730125,1805.40668773604,1816.11073914991,0,0.993295979891605,1.0566968090821e-22,0,0,0.00670402010839525
